YearlyIncome,MaritalStatus,Gender,TotalChildren,ChildrenAtHome,Education,Occupation,HouseOwner,CarsOwned,Age
130000,S,M,0,1,Graduate Degree,Management,0,3,41
70000,M,F,2,0,Partial High School,Skilled Manual,1,2,44
70000,M,F,2,0,Partial High School,Skilled Manual,1,2,50
60000,M,M,4,4,Bachelors,Skilled Manual,1,2,43
60000,S,F,4,4,Bachelors,Skilled Manual,0,2,43
60000,S,M,4,4,Bachelors,Skilled Manual,1,2,43
60000,M,F,4,4,Bachelors,Skilled Manual,1,2,43
60000,S,F,4,2,Bachelors,Skilled Manual,0,2,42
60000,S,M,4,2,Bachelors,Skilled Manual,1,2,37
70000,S,M,4,2,Bachelors,Professional,1,2,43
70000,S,F,4,2,Bachelors,Professional,0,2,44
70000,S,F,0,0,Bachelors,Professional,0,1,38
70000,S,M,0,0,Bachelors,Professional,0,1,44
60000,S,F,3,2,Graduate Degree,Professional,1,0,38
60000,M,F,3,2,Graduate Degree,Professional,1,0,43
60000,S,M,3,2,Graduate Degree,Professional,0,0,32
70000,M,F,1,0,Partial College,Skilled Manual,1,1,34
70000,M,F,1,0,Partial College,Skilled Manual,1,1,44
70000,M,F,1,0,Partial College,Skilled Manual,1,1,45
40000,M,F,4,3,High School,Skilled Manual,1,3,46
40000,M,F,4,3,High School,Skilled Manual,1,3,46
40000,S,M,4,2,High School,Skilled Manual,1,2,46
60000,M,M,1,0,Partial College,Skilled Manual,1,1,46
40000,M,M,0,0,Bachelors,Professional,0,1,36
60000,M,M,1,0,Partial College,Skilled Manual,1,1,46
60000,M,F,1,0,Partial College,Skilled Manual,1,1,47
60000,M,M,1,0,Partial College,Skilled Manual,1,1,47
50000,S,F,0,0,Partial College,Skilled Manual,0,1,34
50000,S,F,0,0,Partial College,Skilled Manual,0,1,40
50000,S,F,0,0,Partial College,Skilled Manual,0,1,39
50000,S,F,0,0,Partial College,Skilled Manual,0,1,40
50000,S,F,0,0,Partial College,Skilled Manual,0,1,40
60000,S,F,0,0,Graduate Degree,Professional,1,1,34
60000,S,M,0,0,Graduate Degree,Professional,0,1,40
60000,M,M,0,0,Graduate Degree,Professional,0,1,39
40000,S,M,2,0,High School,Skilled Manual,0,1,80
60000,M,F,1,0,Partial College,Skilled Manual,1,1,47
60000,M,F,1,0,Partial College,Skilled Manual,1,1,47
60000,M,M,1,0,Partial College,Skilled Manual,1,1,47
60000,M,F,1,0,Partial College,Skilled Manual,1,1,41
60000,M,F,1,0,Partial College,Skilled Manual,1,1,46
60000,M,M,1,0,Partial College,Skilled Manual,0,1,41
60000,M,F,1,0,Partial College,Skilled Manual,1,1,48
60000,M,M,5,4,Bachelors,Professional,1,0,48
60000,M,M,4,3,Bachelors,Professional,1,0,48
70000,S,F,1,0,Graduate Degree,Professional,0,1,48
70000,M,F,5,5,Graduate Degree,Professional,1,3,48
70000,S,M,5,5,Graduate Degree,Professional,1,3,47
80000,S,M,1,0,Graduate Degree,Professional,1,0,47
80000,M,F,1,0,Partial College,Skilled Manual,1,1,49
60000,M,M,3,2,Bachelors,Professional,1,0,48
60000,S,F,1,0,Bachelors,Professional,0,1,43
60000,S,F,1,0,Bachelors,Professional,1,1,48
60000,S,F,1,0,Bachelors,Professional,1,1,32
60000,S,F,1,0,Bachelors,Professional,1,1,43
70000,S,F,5,4,Graduate Degree,Professional,1,1,37
80000,S,F,5,0,Graduate Degree,Professional,0,0,37
80000,S,M,5,4,Graduate Degree,Professional,1,0,49
80000,S,M,4,4,Graduate Degree,Management,1,0,26
80000,M,M,4,4,Graduate Degree,Management,1,0,26
80000,M,F,4,4,Graduate Degree,Management,1,1,26
90000,M,F,1,0,Graduate Degree,Management,1,0,37
90000,M,M,1,0,Graduate Degree,Management,0,0,37
90000,M,F,2,0,Bachelors,Professional,0,0,38
90000,S,M,2,0,Bachelors,Professional,0,0,32
100000,M,M,1,0,Graduate Degree,Management,1,0,38
80000,M,F,4,4,Graduate Degree,Management,0,1,36
60000,M,M,2,2,Bachelors,Professional,1,1,39
60000,S,F,2,2,Bachelors,Professional,0,1,39
60000,S,F,2,2,Bachelors,Professional,1,1,38
60000,S,F,2,2,Bachelors,Professional,0,1,40
70000,M,F,5,5,Bachelors,Professional,1,3,39
70000,S,M,5,5,Bachelors,Professional,1,3,39
110000,S,F,1,0,Graduate Degree,Management,0,1,38
120000,S,F,1,0,Graduate Degree,Management,1,0,37
70000,M,F,5,5,Bachelors,Professional,1,4,40
70000,M,M,5,5,Bachelors,Professional,1,4,40
70000,M,M,5,5,Bachelors,Professional,1,4,39
80000,M,M,5,5,Graduate Degree,Management,1,2,39
80000,M,F,5,5,Bachelors,Professional,1,4,35
90000,M,M,0,0,Bachelors,Professional,1,0,41
60000,M,F,3,1,Partial High School,Skilled Manual,1,3,53
60000,M,F,2,0,High School,Professional,1,2,50
60000,M,F,2,0,High School,Professional,1,2,49
80000,M,M,2,0,Partial High School,Skilled Manual,1,2,50
80000,S,F,2,0,Partial High School,Skilled Manual,1,2,50
80000,M,M,2,0,Partial High School,Skilled Manual,1,2,51
80000,S,F,2,0,Partial High School,Skilled Manual,0,2,45
60000,S,M,2,0,High School,Professional,1,2,51
90000,M,M,4,4,Partial College,Professional,1,3,42
90000,S,F,4,4,Partial College,Professional,1,3,36
110000,M,M,2,2,Bachelors,Management,1,3,41
130000,S,M,1,1,Graduate Degree,Management,0,4,31
80000,M,M,4,3,Bachelors,Management,0,0,37
80000,M,M,4,3,Partial College,Professional,1,2,42
80000,M,F,4,3,Partial College,Professional,1,2,37
110000,S,M,3,2,Bachelors,Management,0,4,43
110000,M,F,3,2,Bachelors,Management,1,4,42
110000,S,F,4,2,Bachelors,Management,0,4,42
70000,M,F,3,2,Partial College,Professional,1,0,40
70000,M,M,3,2,Partial College,Professional,1,1,45
80000,S,M,3,0,Partial College,Professional,1,2,51
80000,M,F,3,0,Partial College,Professional,1,2,50
80000,S,F,2,0,Partial High School,Skilled Manual,1,2,51
100000,M,M,0,2,Partial College,Professional,1,2,27
120000,M,F,4,3,Partial College,Professional,1,3,43
80000,S,F,5,4,Partial College,Professional,1,2,39
80000,S,F,5,4,Partial College,Professional,1,2,39
80000,M,F,5,4,Partial College,Professional,1,3,39
90000,M,F,5,4,Partial College,Professional,1,4,39
100000,M,M,1,2,Partial College,Professional,1,3,44
110000,S,M,1,3,Bachelors,Management,0,2,39
150000,S,M,1,1,Partial College,Professional,0,4,39
70000,M,F,5,4,Partial College,Professional,0,3,46
110000,M,F,1,3,Bachelors,Management,0,3,35
110000,S,F,1,3,Partial College,Professional,0,4,45
80000,S,F,2,0,Partial High School,Skilled Manual,0,2,51
60000,M,F,2,0,High School,Professional,1,2,51
60000,S,F,2,0,High School,Professional,0,2,51
70000,S,F,2,0,Partial High School,Skilled Manual,0,2,47
70000,M,F,2,0,Partial High School,Skilled Manual,1,2,53
70000,S,F,2,0,Partial High School,Skilled Manual,0,2,53
70000,M,F,2,0,Partial High School,Skilled Manual,1,2,53
30000,M,F,4,0,High School,Professional,1,2,71
40000,M,M,3,0,Partial College,Professional,1,2,66
100000,M,M,2,2,Graduate Degree,Management,1,4,65
80000,S,F,5,4,Partial College,Professional,0,4,47
100000,M,M,0,3,Partial College,Professional,1,1,47
100000,S,F,0,3,Partial College,Professional,0,3,46
110000,M,F,4,3,Partial College,Professional,1,4,41
170000,S,M,1,1,Bachelors,Management,0,2,41
60000,S,F,2,0,Partial High School,Skilled Manual,1,2,52
60000,M,F,2,0,Partial High School,Skilled Manual,1,2,53
60000,S,F,2,0,Partial High School,Skilled Manual,0,2,53
70000,M,M,3,1,High School,Professional,1,0,53
70000,S,M,3,0,Graduate Degree,Management,0,2,48
70000,S,M,3,0,Graduate Degree,Management,0,2,54
40000,S,F,3,0,Partial College,Professional,1,2,55
40000,M,M,3,0,Partial College,Professional,0,2,55
40000,S,M,3,0,Partial College,Professional,1,2,49
40000,M,M,3,0,Partial College,Professional,1,2,50
40000,M,F,3,0,Partial College,Professional,0,2,50
40000,S,F,3,0,Partial College,Professional,0,2,56
30000,S,F,4,0,High School,Professional,1,2,57
40000,S,F,4,0,Partial College,Professional,1,2,57
40000,S,F,4,0,High School,Professional,1,2,41
60000,M,M,4,4,Bachelors,Professional,1,3,43
60000,M,M,3,2,Bachelors,Professional,0,2,38
90000,M,F,3,3,Bachelors,Professional,1,0,39
70000,M,M,3,0,Partial College,Skilled Manual,1,1,80
70000,S,M,1,0,Partial College,Skilled Manual,1,1,45
60000,M,M,1,0,Bachelors,Professional,1,1,39
60000,M,F,1,0,Bachelors,Professional,1,1,44
60000,S,F,1,0,Partial College,Skilled Manual,0,1,40
60000,S,F,1,0,Partial College,Skilled Manual,0,1,40
100000,S,F,0,0,Graduate Degree,Management,0,1,41
100000,M,M,0,0,Bachelors,Professional,0,1,40
60000,S,M,1,0,Partial College,Skilled Manual,0,1,47
60000,S,F,1,0,Partial College,Skilled Manual,1,1,41
60000,M,M,1,0,Partial College,Skilled Manual,1,1,41
60000,S,F,1,0,Partial College,Skilled Manual,0,1,41
60000,S,F,1,0,Partial College,Skilled Manual,1,1,46
80000,M,M,5,5,Bachelors,Professional,1,4,42
80000,S,F,5,5,Bachelors,Professional,1,4,41
90000,S,M,1,0,Bachelors,Professional,1,1,48
100000,S,M,5,0,Bachelors,Professional,1,1,48
70000,M,F,0,0,Bachelors,Professional,0,1,44
70000,S,F,0,0,Bachelors,Professional,0,2,32
60000,M,F,1,0,Partial College,Skilled Manual,1,1,44
70000,M,F,5,4,Partial College,Skilled Manual,0,2,45
60000,M,M,1,0,Partial College,Skilled Manual,1,1,46
60000,M,M,1,0,Partial College,Skilled Manual,1,1,46
70000,S,F,5,4,Partial College,Skilled Manual,1,2,46
70000,M,F,5,4,Partial College,Skilled Manual,1,3,40
70000,S,F,1,0,Partial College,Skilled Manual,0,1,33
70000,M,F,1,0,Partial College,Skilled Manual,1,1,49
40000,M,F,2,0,Bachelors,Management,1,1,71
70000,M,F,5,4,Partial College,Skilled Manual,1,3,47
70000,M,M,5,4,Partial College,Skilled Manual,1,3,47
70000,M,F,5,4,Partial College,Skilled Manual,1,3,47
70000,M,F,5,4,Partial College,Skilled Manual,1,3,41
70000,M,F,1,0,Partial College,Skilled Manual,1,1,33
30000,M,F,0,0,High School,Skilled Manual,1,2,30
30000,S,F,0,0,High School,Skilled Manual,1,2,30
40000,S,M,0,0,High School,Skilled Manual,1,1,26
40000,S,F,0,0,High School,Skilled Manual,1,2,32
30000,M,F,0,0,High School,Skilled Manual,0,2,27
30000,S,F,0,0,High School,Skilled Manual,1,2,27
30000,M,F,0,0,High School,Skilled Manual,1,2,27
30000,S,M,0,0,High School,Skilled Manual,0,2,26
40000,M,M,0,0,High School,Skilled Manual,0,2,27
10000,S,M,5,0,High School,Skilled Manual,1,2,60
40000,M,M,2,0,Bachelors,Management,1,2,69
30000,S,M,0,0,Partial High School,Clerical,0,2,29
30000,S,M,0,0,Partial High School,Clerical,0,2,28
40000,S,F,0,0,High School,Skilled Manual,0,2,29
40000,S,M,0,0,High School,Skilled Manual,0,2,28
30000,S,F,0,0,Partial High School,Clerical,0,2,30
30000,S,M,0,0,Partial High School,Clerical,0,2,29
30000,S,M,0,0,Partial High School,Clerical,0,2,30
40000,S,M,0,0,High School,Skilled Manual,1,2,30
40000,M,F,0,0,High School,Skilled Manual,1,2,27
40000,M,M,2,0,Bachelors,Management,1,2,66
40000,S,M,2,0,Bachelors,Management,1,2,66
40000,S,M,2,0,Bachelors,Management,0,2,58
40000,M,M,0,0,High School,Skilled Manual,1,2,31
40000,M,M,0,0,Partial College,Skilled Manual,1,1,30
40000,S,F,0,0,Partial College,Skilled Manual,0,1,30
60000,M,M,0,0,Partial College,Skilled Manual,1,1,30
40000,S,M,0,0,High School,Skilled Manual,1,2,31
50000,M,M,0,0,Partial College,Skilled Manual,1,1,33
50000,S,F,0,0,Partial College,Skilled Manual,1,1,32
60000,S,F,0,0,Partial College,Skilled Manual,0,1,33
50000,M,M,3,3,Bachelors,Skilled Manual,1,1,36
50000,S,M,3,3,Bachelors,Skilled Manual,1,1,36
50000,S,F,3,3,Bachelors,Skilled Manual,1,1,36
50000,S,F,3,3,Bachelors,Skilled Manual,0,2,41
50000,S,F,3,3,Bachelors,Skilled Manual,0,2,36
50000,S,F,3,3,Bachelors,Skilled Manual,1,3,36
50000,M,M,3,3,Bachelors,Skilled Manual,1,3,41
50000,S,M,4,4,Bachelors,Skilled Manual,0,1,41
60000,M,M,0,0,Graduate Degree,Professional,1,0,42
60000,M,F,0,0,Graduate Degree,Professional,1,0,42
40000,M,M,0,0,Graduate Degree,Clerical,1,0,39
40000,S,M,0,0,Graduate Degree,Clerical,1,0,33
10000,S,M,3,3,High School,Manual,1,1,34
10000,M,M,3,3,High School,Manual,1,1,40
10000,M,F,3,3,Partial High School,Manual,1,1,40
10000,M,F,4,4,Partial High School,Manual,1,0,40
20000,S,F,1,1,Partial College,Manual,1,1,40
30000,S,F,1,1,Bachelors,Clerical,0,0,40
10000,S,F,4,4,Partial High School,Manual,1,1,41
10000,M,M,4,4,Partial High School,Manual,1,1,35
10000,S,F,5,5,Partial High School,Manual,1,1,35
40000,S,F,0,0,Bachelors,Clerical,0,0,40
40000,M,F,0,0,Bachelors,Clerical,1,0,28
40000,M,F,0,0,Bachelors,Clerical,1,0,34
30000,M,M,1,1,Bachelors,Clerical,1,1,40
30000,M,M,1,1,Bachelors,Clerical,1,1,41
30000,M,F,1,1,Bachelors,Skilled Manual,1,2,35
30000,M,M,1,1,Bachelors,Skilled Manual,1,2,41
30000,M,F,1,1,Bachelors,Skilled Manual,1,2,41
10000,M,M,4,3,Partial High School,Manual,1,2,36
20000,S,M,2,2,High School,Manual,0,0,42
20000,M,M,2,2,High School,Manual,1,0,42
20000,S,F,2,2,High School,Manual,0,1,41
20000,S,M,2,2,High School,Manual,1,2,42
20000,M,M,2,2,High School,Manual,1,2,36
30000,M,M,1,1,Bachelors,Skilled Manual,1,2,41
10000,M,F,5,2,Partial High School,Manual,1,1,43
10000,S,M,4,0,High School,Manual,0,2,78
20000,S,F,2,0,Partial College,Manual,0,1,77
20000,S,M,2,2,High School,Manual,1,2,42
20000,M,M,2,2,High School,Manual,1,2,42
20000,S,M,3,3,High School,Manual,0,0,43
20000,M,F,3,3,High School,Manual,1,0,42
10000,M,M,3,2,Partial High School,Manual,1,2,44
20000,S,M,3,3,High School,Manual,0,2,33
20000,S,F,3,3,High School,Manual,1,2,43
20000,M,F,3,3,High School,Manual,1,2,44
30000,S,M,2,2,Partial College,Manual,1,0,41
40000,S,M,0,0,Bachelors,Professional,1,0,41
40000,M,F,0,0,Bachelors,Professional,0,0,41
30000,M,F,2,2,Partial College,Clerical,1,1,41
30000,M,M,2,2,Partial College,Clerical,1,2,30
40000,M,M,1,0,Bachelors,Skilled Manual,1,0,42
30000,M,M,2,2,Partial College,Clerical,1,2,42
40000,M,F,1,0,Bachelors,Skilled Manual,1,0,37
30000,S,M,3,3,Partial College,Clerical,0,0,43
30000,S,F,3,3,Partial College,Clerical,1,0,43
20000,S,M,0,0,High School,Manual,0,1,29
30000,S,F,3,3,Partial College,Clerical,1,1,28
30000,M,F,3,3,Partial College,Clerical,1,2,28
30000,S,F,3,3,Partial College,Clerical,0,2,28
40000,M,M,1,0,Bachelors,Skilled Manual,1,0,43
40000,M,F,1,0,Bachelors,Skilled Manual,1,0,38
40000,M,M,1,0,Bachelors,Skilled Manual,1,0,43
40000,M,F,1,0,Bachelors,Skilled Manual,1,0,38
30000,S,M,1,0,Partial College,Clerical,0,1,39
30000,M,M,3,3,Partial College,Clerical,1,3,29
30000,S,F,0,0,Partial College,Clerical,1,1,30
30000,S,M,0,0,Partial College,Clerical,0,1,29
30000,S,M,0,0,Partial College,Clerical,0,1,30
30000,S,F,0,0,Partial College,Clerical,0,1,29
30000,M,M,0,0,Partial College,Clerical,0,1,30
20000,M,F,0,0,High School,Manual,0,1,31
20000,S,F,0,0,High School,Manual,0,1,31
20000,S,F,0,0,High School,Manual,1,1,31
10000,M,F,0,0,Partial High School,Manual,1,2,32
20000,S,F,0,0,High School,Manual,0,1,31
20000,S,F,0,0,High School,Manual,0,1,31
30000,S,F,0,0,Partial College,Clerical,0,1,30
30000,S,M,0,0,Partial College,Clerical,0,1,31
30000,S,F,0,0,Partial College,Clerical,0,1,30
10000,M,F,0,0,Partial High School,Manual,1,2,32
10000,S,M,0,0,Partial High School,Manual,1,2,33
20000,S,F,0,0,Partial High School,Manual,0,1,32
40000,M,M,1,1,Bachelors,Skilled Manual,1,0,26
40000,M,M,1,1,Bachelors,Skilled Manual,0,0,32
40000,M,M,1,1,Bachelors,Skilled Manual,1,0,31
40000,M,F,1,1,Bachelors,Skilled Manual,0,0,31
10000,S,F,0,0,Partial High School,Manual,1,2,34
10000,S,F,0,0,Graduate Degree,Manual,0,0,28
20000,S,F,1,0,Graduate Degree,Clerical,1,0,39
20000,M,F,1,0,Graduate Degree,Clerical,1,0,44
10000,S,F,1,0,Bachelors,Manual,1,0,46
10000,M,F,1,0,Bachelors,Manual,1,0,40
10000,S,F,1,0,Bachelors,Manual,0,0,46
20000,M,M,1,0,Graduate Degree,Clerical,1,0,40
30000,M,M,5,0,Graduate Degree,Clerical,1,0,44
30000,M,M,4,0,Graduate Degree,Clerical,1,0,39
10000,S,F,1,0,Bachelors,Clerical,0,0,49
10000,S,F,1,0,Partial College,Manual,1,0,49
10000,M,M,2,0,Partial College,Manual,1,0,50
10000,M,F,2,0,Partial College,Manual,1,0,51
20000,M,M,1,0,Bachelors,Clerical,1,0,51
20000,S,F,1,0,Bachelors,Clerical,1,0,45
30000,S,F,1,0,Graduate Degree,Clerical,1,0,69
30000,S,F,1,0,Graduate Degree,Clerical,0,0,68
10000,S,F,2,0,Bachelors,Clerical,0,1,68
20000,M,M,1,0,Bachelors,Clerical,1,0,68
20000,S,F,1,0,Bachelors,Clerical,1,0,67
30000,S,M,1,0,Bachelors,Clerical,0,0,64
10000,M,F,0,0,Partial College,Manual,1,1,26
10000,M,M,0,0,Partial College,Manual,0,1,28
10000,S,F,0,0,High School,Manual,0,2,30
10000,S,M,0,0,High School,Manual,1,2,31
20000,M,M,0,0,Bachelors,Clerical,0,0,28
20000,M,F,0,0,Bachelors,Clerical,1,0,27
10000,M,M,1,1,High School,Manual,1,0,29
20000,M,F,0,0,Bachelors,Clerical,1,0,28
20000,S,F,0,0,Partial College,Manual,0,0,30
10000,S,M,3,0,Partial College,Manual,1,2,63
20000,M,M,1,0,Partial College,Manual,1,0,63
20000,M,F,1,0,Partial College,Manual,0,0,52
30000,S,M,1,0,Bachelors,Clerical,1,0,63
40000,M,M,1,0,Graduate Degree,Clerical,1,0,64
30000,M,F,4,0,Graduate Degree,Clerical,1,0,46
30000,M,M,4,0,Graduate Degree,Clerical,1,0,45
30000,S,F,3,0,Graduate Degree,Clerical,1,0,45
20000,M,F,1,1,Partial College,Manual,1,0,47
30000,S,F,3,0,Graduate Degree,Clerical,0,0,47
10000,S,M,1,1,High School,Manual,1,1,48
20000,S,F,2,0,Partial College,Manual,0,1,48
20000,S,F,2,0,Partial College,Manual,0,1,47
30000,M,M,3,0,Graduate Degree,Clerical,1,0,48
20000,M,M,2,0,Partial College,Manual,0,1,43
30000,S,M,1,0,Graduate Degree,Clerical,1,0,49
30000,M,M,0,0,Bachelors,Clerical,1,0,42
30000,S,F,1,0,Bachelors,Clerical,1,0,48
10000,S,F,1,1,High School,Manual,0,2,37
10000,S,M,2,2,High School,Manual,1,0,31
20000,S,F,0,0,Partial College,Manual,0,1,36
20000,S,M,0,0,Partial College,Manual,1,1,31
20000,S,F,0,0,Partial College,Manual,0,1,36
20000,S,F,0,0,Partial College,Manual,0,1,37
20000,S,F,0,0,Partial College,Manual,0,1,37
10000,M,M,2,2,High School,Manual,1,0,37
10000,S,F,2,2,High School,Manual,0,0,32
30000,M,F,0,0,Bachelors,Clerical,1,0,31
30000,M,M,0,0,Bachelors,Clerical,1,0,36
30000,S,M,0,0,Bachelors,Clerical,1,0,37
40000,M,M,0,0,Graduate Degree,Clerical,1,0,37
20000,S,F,0,0,Partial College,Manual,0,1,32
40000,S,F,0,0,Graduate Degree,Clerical,0,0,32
40000,M,M,0,0,Graduate Degree,Clerical,1,0,32
60000,M,F,0,0,Graduate Degree,Skilled Manual,1,0,37
10000,S,M,3,0,Partial College,Manual,0,2,54
10000,M,F,3,3,High School,Manual,1,0,38
20000,M,M,1,1,Partial College,Manual,0,0,38
20000,S,F,1,1,Partial College,Manual,1,0,33
20000,S,F,1,1,Partial College,Manual,0,0,38
30000,M,F,1,0,Bachelors,Clerical,1,0,33
30000,S,M,1,1,Bachelors,Clerical,1,0,39
70000,S,M,0,0,Bachelors,Professional,1,1,39
80000,M,M,5,5,Bachelors,Professional,1,4,38
10000,S,M,0,0,Partial High School,Manual,0,2,34
10000,S,F,0,0,Partial High School,Manual,0,2,33
20000,S,M,0,0,Partial High School,Manual,1,2,34
20000,S,M,0,0,Partial High School,Manual,0,2,28
20000,M,M,0,0,Partial High School,Manual,1,2,34
20000,S,M,0,0,Partial High School,Manual,0,2,26
30000,S,F,0,0,Partial College,Clerical,0,1,28
30000,S,M,0,0,High School,Manual,0,1,28
30000,S,M,0,0,High School,Manual,0,1,28
40000,M,F,1,1,Bachelors,Skilled Manual,1,0,32
40000,M,F,1,1,Bachelors,Skilled Manual,0,0,33
10000,M,M,0,0,Partial High School,Manual,1,2,34
10000,S,F,0,0,Partial High School,Manual,1,2,29
20000,S,M,0,0,Partial High School,Manual,0,2,35
40000,M,F,1,1,Bachelors,Skilled Manual,1,0,34
40000,M,M,1,1,Bachelors,Skilled Manual,1,1,33
40000,M,M,1,1,Bachelors,Skilled Manual,0,1,33
40000,M,F,1,1,Bachelors,Skilled Manual,1,1,34
40000,M,M,1,1,Bachelors,Skilled Manual,1,1,28
40000,M,F,1,1,Bachelors,Skilled Manual,1,1,33
20000,M,M,0,0,Partial High School,Manual,0,2,35
20000,M,M,0,0,Partial High School,Manual,1,2,35
30000,M,M,0,0,High School,Manual,0,1,29
30000,S,M,0,0,High School,Manual,0,1,35
10000,S,M,0,0,Partial High School,Manual,1,2,35
40000,M,F,1,1,Bachelors,Skilled Manual,1,1,35
40000,M,M,1,1,Bachelors,Skilled Manual,1,1,35
40000,S,F,2,2,Partial College,Clerical,0,0,34
40000,M,F,2,2,Partial College,Clerical,1,0,29
10000,M,M,0,0,Partial High School,Manual,0,2,35
10000,S,M,0,0,Partial High School,Manual,0,2,35
10000,S,F,0,0,Partial High School,Manual,0,2,36
10000,M,F,0,0,Partial High School,Manual,0,2,30
20000,M,M,0,0,Partial High School,Manual,1,2,35
20000,M,M,0,0,Partial High School,Manual,1,2,30
30000,S,M,0,0,High School,Manual,0,1,36
30000,S,F,0,0,High School,Manual,0,1,36
30000,S,M,0,0,High School,Manual,1,1,36
40000,S,M,2,2,Partial College,Clerical,0,1,36
40000,S,M,2,2,Partial College,Clerical,0,2,35
40000,S,F,2,2,Partial College,Clerical,0,2,35
40000,M,F,3,3,Partial College,Clerical,1,0,31
40000,M,M,3,3,Partial College,Clerical,1,0,31
40000,S,F,3,3,Partial College,Clerical,0,2,32
40000,M,F,3,3,Partial College,Clerical,1,2,32
80000,M,M,0,0,Graduate Degree,Skilled Manual,1,0,40
80000,S,F,0,0,Graduate Degree,Skilled Manual,0,0,40
80000,S,F,0,0,Graduate Degree,Skilled Manual,0,0,41
80000,S,M,0,0,Graduate Degree,Skilled Manual,1,0,40
80000,S,M,0,0,Graduate Degree,Skilled Manual,0,0,40
20000,S,F,2,0,Partial High School,Manual,0,2,42
40000,M,F,1,0,Partial College,Clerical,1,1,53
40000,M,F,1,0,Partial College,Clerical,1,1,36
20000,S,M,3,0,Partial High School,Clerical,0,2,46
20000,S,F,3,0,Partial High School,Clerical,1,2,46
20000,S,M,3,0,Partial High School,Clerical,0,2,52
20000,S,F,3,0,Partial High School,Clerical,1,2,46
30000,S,M,1,0,High School,Clerical,0,1,51
30000,S,F,1,0,High School,Clerical,0,1,51
30000,S,F,1,0,High School,Clerical,1,2,51
30000,S,F,1,0,High School,Clerical,0,2,51
30000,S,F,1,0,High School,Clerical,0,2,41
30000,S,F,1,0,High School,Clerical,0,2,51
30000,S,M,1,0,High School,Clerical,1,2,46
20000,S,M,3,0,Partial High School,Clerical,0,2,39
20000,S,M,3,0,Partial High School,Clerical,1,2,50
20000,S,F,3,0,Partial High School,Clerical,1,2,51
30000,S,M,2,0,High School,Skilled Manual,0,2,51
30000,M,F,2,0,High School,Skilled Manual,1,2,50
30000,M,M,2,0,High School,Skilled Manual,1,2,50
30000,S,M,2,0,High School,Skilled Manual,0,2,45
20000,M,M,2,1,Partial High School,Clerical,1,2,50
20000,S,M,2,1,Partial High School,Clerical,0,2,49
